fecha_datos,isla,fecha,numero_casos,ia_7dias,ia_14dias
29/03/2022,LA PALMA,04/05/2021,0,"9,585659852860122","38,34263941144049"
29/03/2022,FUERTEVENTURA,04/05/2021,3,"8,351986102295125","40,92473190124612"
29/03/2022,LA GOMERA,05/05/2021,0,0,"4,612971676353907"
29/03/2022,GRAN CANARIA,05/05/2021,33,"39,62497706076181","76,4446460110272"
29/03/2022,TENERIFE,05/05/2021,96,"61,05939668577779","128,3647281295364"
29/03/2022,LANZAROTE,05/05/2021,19,"43,6423382024491","90,49367186096065"
29/03/2022,LA PALMA,05/05/2021,1,"3,594622444822546","38,34263941144049"
29/03/2022,EL HIERRO,05/05/2021,1,"116,62330671929668","260,1596842199695"
29/03/2022,FUERTEVENTURA,05/05/2021,3,"10,02238332275415","38,41913607055758"
29/03/2022,TENERIFE,06/05/2021,59,"60,52095403422772","122,54954749279564"
29/03/2022,LA PALMA,06/05/2021,1,"3,594622444822546","37,14443192983297"
29/03/2022,LANZAROTE,06/05/2021,28,"44,284137293661594","96,91166277308551"
29/03/2022,LA GOMERA,06/05/2021,3,0,"4,612971676353907"
29/03/2022,EL HIERRO,06/05/2021,0,"116,62330671929668","233,24661343859336"
29/03/2022,GRAN CANARIA,06/05/2021,35,"37,63788381582685","73,63933790053079"
29/03/2022,FUERTEVENTURA,06/05/2021,0,"10,02238332275415","38,41913607055758"
29/03/2022,LA GOMERA,07/05/2021,0,"13,838915029061722","18,451886705415628"
29/03/2022,LANZAROTE,07/05/2021,23,"54,55292275306138","109,10584550612276"
29/03/2022,TENERIFE,07/05/2021,48,"58,15180636740742","118,45738334101512"
29/03/2022,EL HIERRO,07/05/2021,0,"89,71023593792052","215,30456625100925"
29/03/2022,FUERTEVENTURA,07/05/2021,1,"10,02238332275415","17,539170814819766"
29/03/2022,LA PALMA,07/05/2021,0,"3,594622444822546","38,34263941144049"
29/03/2022,GRAN CANARIA,07/05/2021,48,"35,88456624676659","73,99000141434284"
29/03/2022,FUERTEVENTURA,08/05/2021,1,"10,857581932983663","16,70397220459025"
29/03/2022,GRAN CANARIA,08/05/2021,20,"36,70278111232804","73,40556222465608"
29/03/2022,TENERIFE,08/05/2021,72,"53,628888094386845","111,88838299210428"
29/03/2022,EL HIERRO,08/05/2021,0,"62,79716515654436","170,449448282049"
29/03/2022,LANZAROTE,08/05/2021,18,"64,17990912124868","118,73283187431007"
29/03/2022,LA PALMA,08/05/2021,1,"2,39641496321503","38,34263941144049"
29/03/2022,LA GOMERA,08/05/2021,0,"13,838915029061722","13,838915029061722"
29/03/2022,EL HIERRO,09/05/2021,0,"8,97102359379205","161,47842468825692"
29/03/2022,TENERIFE,09/05/2021,48,"53,41351103376682","111,45762887086423"
29/03/2022,GRAN CANARIA,09/05/2021,23,"34,13124867770633","70,24959060034763"
29/03/2022,LA PALMA,09/05/2021,2,"3,594622444822546","38,34263941144049"
29/03/2022,LA GOMERA,09/05/2021,0,"13,838915029061722","13,838915029061722"
29/03/2022,FUERTEVENTURA,09/05/2021,1,"10,02238332275415","15,86877359436074"
29/03/2022,LANZAROTE,09/05/2021,6,"73,1650963982235","124,50902369522245"
29/03/2022,EL HIERRO,10/05/2021,0,"8,97102359379205","161,47842468825692"
29/03/2022,LA GOMERA,10/05/2021,0,"13,838915029061722","13,838915029061722"
29/03/2022,GRAN CANARIA,10/05/2021,22,"31,559716243084623","68,61316086922471"
29/03/2022,TENERIFE,10/05/2021,78,"51,6904945488066","112,42682564365434"
29/03/2022,LA PALMA,10/05/2021,1,"5,991037408037576","33,54980948501042"
29/03/2022,LANZAROTE,10/05/2021,7,"71,23969912458604","121,30002823916001"
29/03/2022,FUERTEVENTURA,10/05/2021,3,"8,351986102295125","16,70397220459025"
29/03/2022,EL HIERRO,11/05/2021,3,"8,97102359379205","125,59433031308872"
29/03/2022,LA GOMERA,11/05/2021,1,"13,838915029061722","13,838915029061722"
29/03/2022,LANZAROTE,11/05/2021,36,"70,59790003337355","118,09103278309757"
29/03/2022,TENERIFE,11/05/2021,71,"52,76737985190673","110,59612062838411"
29/03/2022,FUERTEVENTURA,11/05/2021,2,"10,02238332275415","18,374369425049277"
29/03/2022,LA PALMA,11/05/2021,1,"7,189244889645091","16,77490474250521"
29/03/2022,GRAN CANARIA,11/05/2021,51,"28,28685678083881","66,97673113810181"
29/03/2022,LANZAROTE,12/05/2021,29,"87,9264754961107","131,5688136985598"
29/03/2022,LA PALMA,12/05/2021,1,"8,387452371252605","11,982074816075151"
29/03/2022,GRAN CANARIA,12/05/2021,31,"27,117978401465304","66,74295546222712"
29/03/2022,LA GOMERA,12/05/2021,0,"18,451886705415628","18,451886705415628"
29/03/2022,FUERTEVENTURA,12/05/2021,2,"9,187184712524639","19,20956803527879"
29/03/2022,TENERIFE,12/05/2021,97,"50,828986306326485","111,88838299210428"
29/03/2022,EL HIERRO,12/05/2021,2,"35,8840943751682","152,50740109446488"
29/03/2022,FUERTEVENTURA,13/05/2021,2,"8,351986102295125","18,374369425049277"
29/03/2022,TENERIFE,13/05/2021,62,"50,9366748366365","111,45762887086423"
29/03/2022,LA GOMERA,13/05/2021,1,"18,451886705415628","18,451886705415628"
29/03/2022,EL HIERRO,13/05/2021,2,"44,85511796896026","161,47842468825692"
29/03/2022,LA PALMA,13/05/2021,1,"8,387452371252605","11,982074816075151"
29/03/2022,LANZAROTE,13/05/2021,22,"94,34446640823556","138,62860370189716"
29/03/2022,GRAN CANARIA,13/05/2021,29,"26,884202725590605","64,52208654141745"
29/03/2022,FUERTEVENTURA,14/05/2021,2,"10,02238332275415","20,0447666455083"
29/03/2022,LA GOMERA,14/05/2021,0,"9,225943352707814","23,064858381769536"
29/03/2022,TENERIFE,14/05/2021,67,"51,25974042756654","109,41154679497396"
29/03/2022,EL HIERRO,14/05/2021,0,"62,79716515654436","152,50740109446488"
29/03/2022,GRAN CANARIA,14/05/2021,32,"26,1828756979665","62,06744194473309"
29/03/2022,LANZAROTE,14/05/2021,21,"90,49367186096065","145,046594614022"
29/03/2022,LA PALMA,14/05/2021,1,"8,387452371252605","11,982074816075151"
29/03/2022,EL HIERRO,15/05/2021,0,"62,79716515654436","125,59433031308872"
29/03/2022,FUERTEVENTURA,15/05/2021,1,"10,857581932983663","21,715163865967327"
29/03/2022,LA GOMERA,15/05/2021,0,"9,225943352707814","23,064858381769536"
29/03/2022,TENERIFE,15/05/2021,52,"53,3058225034568","106,93471059784365"
29/03/2022,LANZAROTE,15/05/2021,22,"89,21007367853566","153,38998279978435"
29/03/2022,LA PALMA,15/05/2021,0,"9,585659852860122","11,982074816075151"
29/03/2022,GRAN CANARIA,15/05/2021,27,"24,312670290968896","61,015451403296936"
29/03/2022,LA GOMERA,16/05/2021,0,"9,225943352707814","23,064858381769536"
29/03/2022,LA PALMA,16/05/2021,1,"8,387452371252605","11,982074816075151"
29/03/2022,TENERIFE,16/05/2021,71,"51,15205189725653","104,56556293102334"
29/03/2022,LANZAROTE,16/05/2021,33,"91,77727004338561","164,94236644160912"
29/03/2022,FUERTEVENTURA,16/05/2021,0,"10,857581932983663","20,879965255737815"
29/03/2022,EL HIERRO,16/05/2021,0,"62,79716515654436","71,7681887503364"
29/03/2022,GRAN CANARIA,16/05/2021,30,"25,130885156530347","59,26213383423668"
29/03/2022,LA PALMA,17/05/2021,1,"7,189244889645091","13,180282297682666"
29/03/2022,FUERTEVENTURA,17/05/2021,3,"10,02238332275415","18,374369425049277"
29/03/2022,LANZAROTE,17/05/2021,27,"109,10584550612276","180,34554463070882"
29/03/2022,TENERIFE,17/05/2021,61,"53,628888094386845","105,31938264319344"
29/03/2022,LA GOMERA,17/05/2021,0,"9,225943352707814","23,064858381769536"
29/03/2022,GRAN CANARIA,17/05/2021,26,"25,9491000220918","57,50881626517643"
29/03/2022,EL HIERRO,17/05/2021,0,"62,79716515654436","71,7681887503364"
29/03/2022,TENERIFE,18/05/2021,44,"51,79818307911661","104,56556293102334"
29/03/2022,LA PALMA,18/05/2021,1,"7,189244889645091","14,378489779290183"
29/03/2022,FUERTEVENTURA,18/05/2021,1,"10,02238332275415","20,0447666455083"
29/03/2022,EL HIERRO,18/05/2021,1,"62,79716515654436","71,7681887503364"
29/03/2022,GRAN CANARIA,18/05/2021,40,"26,4166513738412","54,703508154680016"
29/03/2022,LA GOMERA,18/05/2021,0,"9,225943352707814","23,064858381769536"
29/03/2022,LANZAROTE,18/05/2021,13,"121,9418273303725","192,53972736374607"
29/03/2022,FUERTEVENTURA,19/05/2021,3,"9,187184712524639","18,374369425049277"
29/03/2022,EL HIERRO,19/05/2021,0,"44,85511796896026","80,73921234412846"
29/03/2022,LA GOMERA,19/05/2021,0,"4,612971676353907","23,064858381769536"
29/03/2022,LA PALMA,19/05/2021,9,"7,189244889645091","15,576697260897697"
29/03/2022,GRAN CANARIA,19/05/2021,50,"25,130885156530347","52,248863557995655"
29/03/2022,TENERIFE,19/05/2021,100,"48,89059276074624","99,71957906707273"
29/03/2022,LANZAROTE,19/05/2021,22,"107,1804482324853","195,106923728596"
29/03/2022,LA GOMERA,20/05/2021,0,"4,612971676353907","23,064858381769536"
29/03/2022,LA PALMA,20/05/2021,4,"16,77490474250521","25,162357113757817"
29/03/2022,FUERTEVENTURA,20/05/2021,5,"10,02238332275415","18,374369425049277"
29/03/2022,GRAN CANARIA,20/05/2021,45,"27,351754077340008","54,23595680293061"
29/03/2022,EL HIERRO,20/05/2021,0,"26,913070781376156","71,7681887503364"
29/03/2022,TENERIFE,20/05/2021,88,"49,21365835167628","100,15033318831279"
29/03/2022,LANZAROTE,20/05/2021,15,"102,6878545939979","197,03232100223346"
29/03/2022,LA PALMA,21/05/2021,1,"20,36952718732776","28,756979558580365"
29/03/2022,LANZAROTE,21/05/2021,21,"98,19526095551049","188,68893281647112"
29/03/2022,TENERIFE,21/05/2021,83,"52,01356013973664","103,27330056730318"
29/03/2022,FUERTEVENTURA,21/05/2021,4,"12,527979153442688","22,550362476196838"
29/03/2022,LA GOMERA,21/05/2021,0,0,"9,225943352707814"
29/03/2022,GRAN CANARIA,21/05/2021,26,"29,221959484337614","55,40483518230412"
29/03/2022,EL HIERRO,21/05/2021,0,"8,97102359379205","71,7681887503364"
29/03/2022,LA GOMERA,22/05/2021,0,0,"9,225943352707814"
29/03/2022,GRAN CANARIA,22/05/2021,28,"28,52063245671351","52,8333027476824"
29/03/2022,FUERTEVENTURA,22/05/2021,2,"14,198376373901715","25,055958306885376"
29/03/2022,TENERIFE,22/05/2021,38,"53,73657662469686","107,04239912815366"
29/03/2022,EL HIERRO,22/05/2021,0,"8,97102359379205","71,7681887503364"
29/03/2022,LA PALMA,22/05/2021,2,"20,36952718732776","29,95518704018788"
29/03/2022,LANZAROTE,22/05/2021,8,"98,19526095551049","187,40533463404617"
29/03/2022,LANZAROTE,23/05/2021,4,"89,21007367853566","180,9873437219213"
29/03/2022,GRAN CANARIA,23/05/2021,29,"28,637520294650862","53,76840545118121"
29/03/2022,LA GOMERA,23/05/2021,0,0,"9,225943352707814"
29/03/2022,LA PALMA,23/05/2021,1,"22,765942150542788","31,153394521795395"
29/03/2022,FUERTEVENTURA,23/05/2021,11,"15,033574984131226","25,89115691711489"
29/03/2022,EL HIERRO,23/05/2021,0,"8,97102359379205","71,7681887503364"
29/03/2022,TENERIFE,23/05/2021,52,"52,22893720035666","103,3809890976132"
29/03/2022,FUERTEVENTURA,24/05/2021,2,"24,220759696655865","34,24314301941001"
29/03/2022,LA GOMERA,24/05/2021,0,0,"9,225943352707814"
29/03/2022,EL HIERRO,24/05/2021,0,"8,97102359379205","71,7681887503364"
29/03/2022,LANZAROTE,24/05/2021,21,"70,59790003337355","179,7037455394963"
29/03/2022,GRAN CANARIA,24/05/2021,25,"28,52063245671351","54,46973247880531"
29/03/2022,TENERIFE,24/05/2021,51,"50,1828551244664","103,81174321885325"
29/03/2022,LA PALMA,24/05/2021,1,"22,765942150542788","29,95518704018788"
29/03/2022,GRAN CANARIA,25/05/2021,19,"28,403744618776162","54,820395992617364"
29/03/2022,LA PALMA,25/05/2021,0,"22,765942150542788","29,95518704018788"
29/03/2022,LA GOMERA,25/05/2021,0,0,"9,225943352707814"
29/03/2022,TENERIFE,25/05/2021,45,"49,105969821366266","100,90415290048287"
29/03/2022,FUERTEVENTURA,25/05/2021,4,"23,385561086426353","33,4079444091805"
29/03/2022,EL HIERRO,25/05/2021,0,"8,97102359379205","71,7681887503364"
29/03/2022,LANZAROTE,25/05/2021,39,"66,74710548609863","188,68893281647112"
29/03/2022,LANZAROTE,26/05/2021,22,"83,43388185762329","190,61433009010858"
29/03/2022,LA GOMERA,26/05/2021,0,0,"4,612971676353907"
29/03/2022,FUERTEVENTURA,26/05/2021,4,"25,89115691711489","35,07834162963953"
29/03/2022,LA PALMA,26/05/2021,0,"21,567734668935273","28,756979558580365"
29/03/2022,GRAN CANARIA,26/05/2021,28,"25,9491000220918","51,07998517862215"
29/03/2022,EL HIERRO,26/05/2021,0,0,"44,85511796896026"
29/03/2022,TENERIFE,26/05/2021,82,"49,21365835167628","98,10425111242252"
29/03/2022,TENERIFE,27/05/2021,68,"47,27526480609603","96,4889231577723"
29/03/2022,LANZAROTE,27/05/2021,25,"83,43388185762329","186,1217364516212"
29/03/2022,GRAN CANARIA,27/05/2021,18,"23,377567587470093","50,7293216648101"
29/03/2022,LA GOMERA,27/05/2021,0,0,"4,612971676353907"
29/03/2022,LA PALMA,27/05/2021,0,"10,783867334467637","27,558772076972847"
29/03/2022,EL HIERRO,27/05/2021,0,0,"26,913070781376156"
29/03/2022,FUERTEVENTURA,27/05/2021,2,"26,726355527344403","36,748738850098555"
29/03/2022,FUERTEVENTURA,28/05/2021,10,"24,220759696655865","36,748738850098555"
29/03/2022,EL HIERRO,28/05/2021,0,0,"8,97102359379205"
29/03/2022,GRAN CANARIA,28/05/2021,17,"20,22159596316163","49,44355544749924"
29/03/2022,LANZAROTE,28/05/2021,17,"89,85187276974816","188,04713372525865"
29/03/2022,LA PALMA,28/05/2021,0,"5,991037408037576","26,360564595365332"
29/03/2022,LA GOMERA,28/05/2021,0,0,0
29/03/2022,TENERIFE,28/05/2021,62,"45,12149419989576","97,13505433963239"
29/03/2022,FUERTEVENTURA,29/05/2021,7,"29,23195135803294","43,43032773193465"
29/03/2022,LA PALMA,29/05/2021,2,"4,792829926430061","25,162357113757817"
29/03/2022,LA GOMERA,29/05/2021,1,0,0
29/03/2022,GRAN CANARIA,29/05/2021,15,"19,169605421725475","47,690237878438985"
29/03/2022,EL HIERRO,29/05/2021,0,0,"8,97102359379205"
29/03/2022,LANZAROTE,29/05/2021,5,"87,2846764048982","185,47993736040868"
29/03/2022,TENERIFE,29/05/2021,41,"42,86003506338547","96,59661168808232"
29/03/2022,FUERTEVENTURA,30/05/2021,3,"33,4079444091805","48,44151939331173"
29/03/2022,EL HIERRO,30/05/2021,0,0,"8,97102359379205"
29/03/2022,LA PALMA,30/05/2021,0,"4,792829926430061","27,558772076972847"
29/03/2022,GRAN CANARIA,30/05/2021,19,"17,65006352853992","46,28758382319078"
29/03/2022,LANZAROTE,30/05/2021,9,"85,35927913126075","174,5693528097964"
29/03/2022,TENERIFE,30/05/2021,54,"43,18310065431551","95,41203785467218"
29/03/2022,LA GOMERA,30/05/2021,0,"4,612971676353907","4,612971676353907"
29/03/2022,LANZAROTE,31/05/2021,7,"88,56827458732319","159,16617462069675"
29/03/2022,EL HIERRO,31/05/2021,0,0,"8,97102359379205"
29/03/2022,FUERTEVENTURA,31/05/2021,3,"26,726355527344403","50,947115224000264"
29/03/2022,LA GOMERA,31/05/2021,0,"4,612971676353907","4,612971676353907"
29/03/2022,TENERIFE,31/05/2021,48,"43,39847771493554","93,58133283940194"
29/03/2022,GRAN CANARIA,31/05/2021,19,"16,481185149166414","45,00181760587993"
29/03/2022,LA PALMA,31/05/2021,0,"3,594622444822546","26,360564595365332"
29/03/2022,TENERIFE,01/06/2021,83,"43,075412124005496","92,18138194537177"
29/03/2022,FUERTEVENTURA,01/06/2021,6,"27,561554137573914","50,947115224000264"
29/03/2022,LA GOMERA,01/06/2021,0,"4,612971676353907","4,612971676353907"
29/03/2022,LANZAROTE,01/06/2021,7,"79,58308731034838","146,330192796447"
29/03/2022,EL HIERRO,01/06/2021,0,0,"8,97102359379205"
29/03/2022,GRAN CANARIA,01/06/2021,30,"15,779858121542311","44,18360274031847"
29/03/2022,LA PALMA,01/06/2021,1,"2,39641496321503","25,162357113757817"
29/03/2022,LANZAROTE,02/06/2021,12,"59,04551639154879","142,47939824917208"
29/03/2022,LA PALMA,02/06/2021,0,"3,594622444822546","25,162357113757817"
29/03/2022,LA GOMERA,02/06/2021,0,"4,612971676353907","4,612971676353907"
29/03/2022,EL HIERRO,02/06/2021,0,0,0
29/03/2022,GRAN CANARIA,02/06/2021,35,"17,065624338853166","43,01472436094497"
29/03/2022,FUERTEVENTURA,02/06/2021,12,"29,23195135803294","55,12310827514783"
29/03/2022,TENERIFE,02/06/2021,80,"47,16757627578602","96,3812346274623"
29/03/2022,GRAN CANARIA,03/06/2021,27,"17,88383920441462","41,26140679188471"
29/03/2022,FUERTEVENTURA,03/06/2021,9,"35,91354023986904","62,639895767213446"
29/03/2022,LA GOMERA,03/06/2021,0,"4,612971676353907","4,612971676353907"
29/03/2022,LANZAROTE,03/06/2021,15,"52,62752547942392","136,0614073370472"
29/03/2022,EL HIERRO,03/06/2021,0,0,0
29/03/2022,LA PALMA,03/06/2021,0,"3,594622444822546","14,378489779290183"
29/03/2022,TENERIFE,03/06/2021,78,"46,95219921516599","94,22746402126202"
29/03/2022,LA PALMA,04/06/2021,2,"3,594622444822546","9,585659852860122"
29/03/2022,TENERIFE,04/06/2021,56,"48,02908451826613","93,15057871816188"
29/03/2022,LA GOMERA,04/06/2021,1,"4,612971676353907","4,612971676353907"
29/03/2022,LANZAROTE,04/06/2021,19,"46,20953456729905","136,0614073370472"
29/03/2022,FUERTEVENTURA,04/06/2021,10,"41,75993051147563","65,98069020813149"
29/03/2022,GRAN CANARIA,04/06/2021,18,"18,935829745850775","39,1574257090124"
29/03/2022,EL HIERRO,04/06/2021,0,0,0
29/03/2022,EL HIERRO,05/06/2021,0,0,0
29/03/2022,LA PALMA,05/06/2021,2,"5,991037408037576","10,783867334467637"
29/03/2022,GRAN CANARIA,05/06/2021,25,"19,052717583788123","38,2223230055136"
29/03/2022,FUERTEVENTURA,05/06/2021,5,"41,75993051147563","70,99188186950857"
29/03/2022,LANZAROTE,05/06/2021,7,"47,493132749724026","134,77780915462225"
29/03/2022,TENERIFE,05/06/2021,52,"47,38295333640605","90,24298839979151"
29/03/2022,LA GOMERA,05/06/2021,0,"9,225943352707814","9,225943352707814"
29/03/2022,EL HIERRO,06/06/2021,0,0,0
29/03/2022,LA PALMA,06/06/2021,0,"5,991037408037576","10,783867334467637"
29/03/2022,FUERTEVENTURA,06/06/2021,7,"40,0895332910166","73,49747770019711"
29/03/2022,LA GOMERA,06/06/2021,0,"4,612971676353907","9,225943352707814"
29/03/2022,GRAN CANARIA,06/06/2021,17,"20,22159596316163","37,87165949170155"
29/03/2022,LANZAROTE,06/06/2021,9,"48,776730932149","134,13601006340974"
29/03/2022,TENERIFE,06/06/2021,58,"48,567527169816195","91,75062782413171"
29/03/2022,EL HIERRO,07/06/2021,0,0,0
29/03/2022,GRAN CANARIA,07/06/2021,38,"19,98782028728693","36,469005436453344"
29/03/2022,FUERTEVENTURA,07/06/2021,7,"43,43032773193465","70,15668325927906"
29/03/2022,LA PALMA,07/06/2021,1,"5,991037408037576","9,585659852860122"
29/03/2022,LANZAROTE,07/06/2021,18,"48,776730932149","137,34500551947218"
29/03/2022,TENERIFE,07/06/2021,54,"48,99828129105625","92,3967590059918"
29/03/2022,LA GOMERA,07/06/2021,0,"4,612971676353907","9,225943352707814"
29/03/2022,FUERTEVENTURA,08/06/2021,8,"46,77112217285271","74,33267631042662"
29/03/2022,EL HIERRO,08/06/2021,0,0,0
29/03/2022,LANZAROTE,08/06/2021,5,"55,836520935486355","135,41960824583472"
29/03/2022,TENERIFE,08/06/2021,90,"49,644412472916336","92,71982459692182"
29/03/2022,LA GOMERA,08/06/2021,0,"4,612971676353907","9,225943352707814"
29/03/2022,GRAN CANARIA,08/06/2021,34,"22,208689208096587","37,9885473296389"
29/03/2022,LA PALMA,08/06/2021,0,"7,189244889645091","9,585659852860122"
29/03/2022,EL HIERRO,09/06/2021,0,0,0
29/03/2022,GRAN CANARIA,09/06/2021,49,"22,67624055984599","39,741864898699156"
29/03/2022,LA PALMA,09/06/2021,0,"5,991037408037576","9,585659852860122"
29/03/2022,TENERIFE,09/06/2021,94,"50,39823218508643","97,56580846087245"
29/03/2022,LA GOMERA,09/06/2021,0,"4,612971676353907","9,225943352707814"
29/03/2022,LANZAROTE,09/06/2021,10,"54,55292275306138","113,59843914461017"
29/03/2022,FUERTEVENTURA,09/06/2021,5,"48,44151939331173","77,67347075134467"
29/03/2022,LA PALMA,10/06/2021,0,"5,991037408037576","9,585659852860122"
29/03/2022,LA GOMERA,10/06/2021,0,"4,612971676353907","9,225943352707814"
29/03/2022,GRAN CANARIA,10/06/2021,33,"24,312670290968896","42,196509495383516"
29/03/2022,TENERIFE,10/06/2021,96,"51,905871609426626","98,85807082459262"
29/03/2022,EL HIERRO,10/06/2021,0,0,0
29/03/2022,FUERTEVENTURA,10/06/2021,4,"42,59512912170514","78,50866936157418"
29/03/2022,LANZAROTE,10/06/2021,15,"53,26932457063641","105,89685005006032"
29/03/2022,LA GOMERA,11/06/2021,4,"4,612971676353907","9,225943352707814"
29/03/2022,LA PALMA,11/06/2021,0,"5,991037408037576","9,585659852860122"
29/03/2022,LANZAROTE,11/06/2021,9,"53,26932457063641","99,47885913793546"
29/03/2022,FUERTEVENTURA,11/06/2021,6,"38,41913607055758","80,1790665820332"
29/03/2022,GRAN CANARIA,11/06/2021,31,"25,013997318593","43,949827064443774"
29/03/2022,EL HIERRO,11/06/2021,0,0,0
29/03/2022,TENERIFE,11/06/2021,111,"53,84426515500687","101,873349673273"
29/03/2022,EL HIERRO,12/06/2021,0,0,0
29/03/2022,LA GOMERA,12/06/2021,3,"18,451886705415628","27,677830058123444"
29/03/2022,GRAN CANARIA,12/06/2021,15,"26,533539211778553","45,586256795566676"
29/03/2022,LA PALMA,12/06/2021,2,"3,594622444822546","9,585659852860122"
29/03/2022,TENERIFE,12/06/2021,89,"59,76713432205763","107,15008765846368"
29/03/2022,FUERTEVENTURA,12/06/2021,11,"35,07834162963953","76,83827214111516"
29/03/2022,LANZAROTE,12/06/2021,3,"46,85133365851154","94,34446640823556"
29/03/2022,EL HIERRO,13/06/2021,0,0,0
29/03/2022,GRAN CANARIA,13/06/2021,28,"25,36466083240505","45,586256795566676"
29/03/2022,LA PALMA,13/06/2021,0,"3,594622444822546","9,585659852860122"
29/03/2022,FUERTEVENTURA,13/06/2021,5,"40,0895332910166","80,1790665820332"
29/03/2022,TENERIFE,13/06/2021,79,"63,75160994352814","112,31913711334433"
29/03/2022,LA GOMERA,13/06/2021,0,"32,29080173447735","36,903773410831256"
29/03/2022,LANZAROTE,13/06/2021,4,"44,284137293661594","93,0608682258106"
29/03/2022,EL HIERRO,14/06/2021,1,0,0
29/03/2022,LA PALMA,14/06/2021,0,"3,594622444822546","9,585659852860122"
29/03/2022,FUERTEVENTURA,14/06/2021,1,"38,41913607055758","81,84946380249224"
29/03/2022,LANZAROTE,14/06/2021,3,"41,075141837599155","89,85187276974816"
29/03/2022,TENERIFE,14/06/2021,85,"66,01306908003842","115,01135037109468"
29/03/2022,GRAN CANARIA,14/06/2021,14,"26,650427049715905","46,63824733700283"
29/03/2022,LA GOMERA,14/06/2021,2,"32,29080173447735","36,903773410831256"
29/03/2022,LANZAROTE,15/06/2021,15,"31,448155469411855","87,2846764048982"
29/03/2022,FUERTEVENTURA,15/06/2021,7,"33,4079444091805","80,1790665820332"
29/03/2022,EL HIERRO,15/06/2021,0,"8,97102359379205","8,97102359379205"
29/03/2022,LA PALMA,15/06/2021,0,"2,39641496321503","9,585659852860122"
29/03/2022,LA GOMERA,15/06/2021,0,"41,516745087185164","46,12971676353907"
29/03/2022,TENERIFE,15/06/2021,112,"69,35141351964884","118,99582599256519"
29/03/2022,GRAN CANARIA,15/06/2021,41,"23,845118939219493","46,05380814731608"
29/03/2022,FUERTEVENTURA,16/06/2021,3,"32,57274579895099","81,01426519226273"
29/03/2022,LANZAROTE,16/06/2021,4,"37,86614638153672","92,4190691345981"
29/03/2022,LA PALMA,16/06/2021,0,"2,39641496321503","8,387452371252605"
29/03/2022,GRAN CANARIA,16/06/2021,23,"24,663333804780947","47,339574364626934"
29/03/2022,LA GOMERA,16/06/2021,0,"41,516745087185164","46,12971676353907"
29/03/2022,TENERIFE,16/06/2021,124,"71,72056118646915","122,11879337155558"
29/03/2022,EL HIERRO,16/06/2021,0,"8,97102359379205","8,97102359379205"
29/03/2022,TENERIFE,17/06/2021,145,"74,95121709576956","126,85708870519619"
29/03/2022,LA PALMA,17/06/2021,0,"2,39641496321503","8,387452371252605"
29/03/2022,LA GOMERA,17/06/2021,0,"41,516745087185164","46,12971676353907"
29/03/2022,GRAN CANARIA,17/06/2021,26,"21,624250018409835","45,93692030937873"
29/03/2022,FUERTEVENTURA,17/06/2021,7,"30,902348578491967","73,49747770019711"
29/03/2022,LANZAROTE,17/06/2021,7,"34,0153518342618","87,2846764048982"
29/03/2022,EL HIERRO,17/06/2021,0,"8,97102359379205","8,97102359379205"
29/03/2022,GRAN CANARIA,18/06/2021,24,"20,80603515284838","45,82003247144138"
29/03/2022,EL HIERRO,18/06/2021,0,"8,97102359379205","8,97102359379205"
29/03/2022,LA PALMA,18/06/2021,0,"2,39641496321503","8,387452371252605"
29/03/2022,LA GOMERA,18/06/2021,1,"41,516745087185164","46,12971676353907"
29/03/2022,FUERTEVENTURA,18/06/2021,8,"33,4079444091805","71,82708047973809"
29/03/2022,TENERIFE,18/06/2021,150,"80,22795508096024","134,0722202359671"
29/03/2022,LANZAROTE,18/06/2021,9,"28,880959104561907","82,15028367519831"
29/03/2022,TENERIFE,19/06/2021,101,"84,42780776305078","144,1949420851084"
29/03/2022,LA PALMA,19/06/2021,0,"2,39641496321503","5,991037408037576"
29/03/2022,LANZAROTE,19/06/2021,4,"28,880959104561907","75,73229276307345"
29/03/2022,EL HIERRO,19/06/2021,0,"8,97102359379205","8,97102359379205"
29/03/2022,FUERTEVENTURA,19/06/2021,8,"35,07834162963953","70,15668325927906"
29/03/2022,GRAN CANARIA,19/06/2021,33,"19,98782028728693","46,52135949906548"
29/03/2022,LA GOMERA,19/06/2021,1,"27,677830058123444","46,12971676353907"
29/03/2022,TENERIFE,20/06/2021,148,"85,72007012677093","149,47168007029907"
29/03/2022,EL HIERRO,20/06/2021,0,"8,97102359379205","8,97102359379205"
29/03/2022,GRAN CANARIA,20/06/2021,10,"22,091801370159235","47,45646220256428"
29/03/2022,LA PALMA,20/06/2021,0,0,"3,594622444822546"
29/03/2022,FUERTEVENTURA,20/06/2021,11,"32,57274579895099","72,6622790899676"
29/03/2022,LA GOMERA,20/06/2021,0,"18,451886705415628","50,74268843989298"
29/03/2022,LANZAROTE,20/06/2021,9,"29,522758195774394","73,80689548943599"
29/03/2022,LANZAROTE,21/06/2021,10,"32,731753651836826","73,80689548943599"
29/03/2022,TENERIFE,21/06/2021,123,"93,15057871816188","159,16364779820032"
29/03/2022,EL HIERRO,21/06/2021,0,"8,97102359379205","8,97102359379205"
29/03/2022,FUERTEVENTURA,21/06/2021,3,"37,583937460328066","76,00307353088564"
29/03/2022,GRAN CANARIA,21/06/2021,19,"19,98782028728693","46,63824733700283"
