fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,sol,presMax,horaPresMax,presMin,horaPresMin,hrMedia,hrMax,horaHrMax,hrMin,horaHrMin,isla
2021-01-25,C139E,LA PALMA AEROPUERTO,STA. CRUZ DE TENERIFE,33,"18,0","0,0","15,5",03:41,"20,5",13:36,02,"3,1","7,8",21:58,"0,7","1020,3",Varias,"1016,8",04,76,87,Varias,67,15:54,La Palma
2021-01-26,C139E,LA PALMA AEROPUERTO,STA. CRUZ DE TENERIFE,33,"18,8","0,0","16,9",Varias,"20,6",14:45,02,"4,4","9,2",17:24,"0,1","1021,5",11,"1018,7",15,70,75,Varias,64,15:02,La Palma
2021-01-27,C139E,LA PALMA AEROPUERTO,STA. CRUZ DE TENERIFE,33,"19,0","0,0","16,6",23:42,"21,5",14:25,28,"3,9","7,8",05:20,"4,7","1019,5",00,"1016,0",17,75,85,Varias,68,11:30,La Palma
2021-01-28,C139E,LA PALMA AEROPUERTO,STA. CRUZ DE TENERIFE,33,"18,2","0,0","15,8",07:05,"20,7",13:14,29,"2,8","5,8",03:51,"8,6","1018,5",Varias,"1015,7",05,82,89,Varias,74,10:35,La Palma
2021-01-29,C139E,LA PALMA AEROPUERTO,STA. CRUZ DE TENERIFE,33,"18,4","0,0","15,7",03:06,"21,0",14:06,02,"2,8","11,7",22:48,"7,6","1021,4",Varias,"1017,3",03,86,94,07:00,76,14:07,La Palma
2021-01-30,C139E,LA PALMA AEROPUERTO,STA. CRUZ DE TENERIFE,33,"18,2","0,0","15,6",03:42,"20,9",12:23,01,"5,0","10,8",16:57,"4,7","1022,6",Varias,"1019,5",03,75,89,Varias,66,13:42,La Palma
2021-01-31,C139E,LA PALMA AEROPUERTO,STA. CRUZ DE TENERIFE,33,"19,0","0,2","16,5",08:32,"21,4",12:42,02,"5,8","10,3",17:53,"7,9","1022,4",00,"1018,6",19,78,93,Varias,65,23:07,La Palma
2021-02-01,C139E,LA PALMA AEROPUERTO,STA. CRUZ DE TENERIFE,33,"19,3","0,0","16,9",02:09,"21,7",13:12,99,"4,7","7,8",Varias,"9,4","1019,6",00,"1015,6",17,79,87,Varias,70,00:42,La Palma
2021-02-02,C139E,LA PALMA AEROPUERTO,STA. CRUZ DE TENERIFE,33,"18,2","0,0","16,2",Varias,"20,2",Varias,36,"4,2","11,4",18:54,"4,2","1017,5",00,"1013,9",15,79,86,Varias,71,14:00,La Palma
2021-02-03,C139E,LA PALMA AEROPUERTO,STA. CRUZ DE TENERIFE,33,"17,8","0,1","16,4",06:06,"19,2",14:21,02,"3,1","8,9",23:48,"0,6","1015,4",00,"1011,6",24,70,89,23:58,66,Varias,La Palma
2021-02-04,C139E,LA PALMA AEROPUERTO,STA. CRUZ DE TENERIFE,33,"17,6","3,0","14,9",Varias,"20,4",14:04,02,"2,8","14,4",19:28,"6,3","1011,6",00,"1004,3",19,54,90,00:30,36,13:52,La Palma
2021-02-05,C139E,LA PALMA AEROPUERTO,STA. CRUZ DE TENERIFE,33,"14,0","2,9","11,0",07:20,"17,0",16:40,36,"6,1","20,0",17:32,"3,0","1013,4",Varias,"1004,2",02,75,85,Varias,42,16:40,La Palma
2021-02-06,C139E,LA PALMA AEROPUERTO,STA. CRUZ DE TENERIFE,33,"16,4","0,0","13,1",Varias,"19,8",12:04,02,"7,5","21,7",13:08,"8,6","1017,5",Varias,"1012,7",02,63,74,23:39,46,12:03,La Palma
2021-02-07,C139E,LA PALMA AEROPUERTO,STA. CRUZ DE TENERIFE,33,"16,6","0,0","13,6",05:50,"19,7",12:19,03,"5,0","10,8",00:33,"4,4","1019,0",Varias,"1016,5",04,67,76,22:48,59,02:37,La Palma
2021-02-08,C139E,LA PALMA AEROPUERTO,STA. CRUZ DE TENERIFE,33,"17,4","0,0","14,7",06:42,"20,2",15:46,03,"4,4","9,7",12:18,"4,9","1018,8",Varias,"1015,4",15,76,86,06:49,59,15:58,La Palma
2021-02-09,C139E,LA PALMA AEROPUERTO,STA. CRUZ DE TENERIFE,33,"18,4","0,0","15,4",06:39,"21,4",13:53,25,"2,5","7,2",03:11,"7,9","1017,4",Varias,"1015,0",16,63,74,Varias,55,11:45,La Palma
2021-02-10,C139E,LA PALMA AEROPUERTO,STA. CRUZ DE TENERIFE,33,"17,8","0,0","15,4",02:50,"20,3",Varias,04,"1,7","5,8",19:54,"2,4","1017,4",Varias,"1015,0",16,71,90,21:44,66,14:55,La Palma
2021-02-11,C139E,LA PALMA AEROPUERTO,STA. CRUZ DE TENERIFE,33,"17,8","0,0","15,0",07:47,"20,5",10:29,,"3,1",,,"2,8","1019,0",Varias,"1015,9",05,73,83,Varias,63,09:35,La Palma
2021-02-12,C139E,LA PALMA AEROPUERTO,STA. CRUZ DE TENERIFE,33,"18,6","0,0","16,1",Varias,"21,1",11:02,03,"4,7","10,8",Varias,"6,7","1020,1",Varias,"1017,9",05,73,81,Varias,61,09:21,La Palma
2021-02-13,C139E,LA PALMA AEROPUERTO,STA. CRUZ DE TENERIFE,33,"18,5","0,0","15,9",23:51,"21,1",12:15,03,"5,3","10,3",19:22,"3,3","1020,0",Varias,"1017,4",16,70,78,16:02,55,09:03,La Palma
2021-02-14,C139E,LA PALMA AEROPUERTO,STA. CRUZ DE TENERIFE,33,"18,0","0,0","14,9",06:27,"21,1",11:59,29,"4,4","7,2",08:01,"9,8","1018,2",00,"1016,0",18,71,80,22:21,62,11:29,La Palma
2021-02-15,C139E,LA PALMA AEROPUERTO,STA. CRUZ DE TENERIFE,33,"20,5","0,0","15,0",07:46,"26,0",17:31,22,"3,3","9,2",18:15,"9,7","1018,1",Varias,"1015,1",19,62,89,Varias,18,17:31,La Palma
2021-02-16,C139E,LA PALMA AEROPUERTO,STA. CRUZ DE TENERIFE,33,"20,6","0,0","16,7",00:11,"24,5",13:27,16,"1,9","13,9",14:06,"8,0","1018,9",Varias,"1015,4",17,43,60,05:21,30,05:49,La Palma
2021-02-17,C139E,LA PALMA AEROPUERTO,STA. CRUZ DE TENERIFE,33,"19,2","0,0","16,2",02:51,"22,3",12:44,03,"4,4","7,8",17:57,"8,9","1016,4",00,"1013,4",18,57,66,02:52,29,00:20,La Palma
2021-02-18,C139E,LA PALMA AEROPUERTO,STA. CRUZ DE TENERIFE,33,"18,7","0,0","15,9",23:30,"21,5",13:18,34,"3,3","7,8",03:30,"9,4","1015,7",Varias,"1013,5",06,49,67,23:54,32,06:45,La Palma
2021-02-19,C139E,LA PALMA AEROPUERTO,STA. CRUZ DE TENERIFE,33,"17,2","0,0","13,9",07:11,"20,6",14:00,13,"3,3","6,7",12:53,"9,4","1015,6",Varias,"1012,3",24,71,81,Varias,58,10:27,La Palma
2021-02-20,C139E,LA PALMA AEROPUERTO,STA. CRUZ DE TENERIFE,33,"19,0","5,0","14,7",03:04,"23,2",10:39,25,"9,7","27,8",15:23,"2,8","1012,4",00,"1002,7",16,63,86,Varias,36,06:25,La Palma
2021-02-21,C139E,LA PALMA AEROPUERTO,STA. CRUZ DE TENERIFE,33,"18,0","0,0","15,0",07:50,"21,1",12:03,04,"3,1","11,4",11:37,"7,4","1016,9",Varias,"1008,9",00,59,73,Varias,46,02:05,La Palma
2021-02-22,C139E,LA PALMA AEROPUERTO,STA. CRUZ DE TENERIFE,33,"18,4","0,0","14,5",07:14,"22,3",14:40,99,"2,8","5,8",Varias,"8,0","1019,5",Varias,"1015,2",06,71,83,Varias,60,09:10,La Palma
2021-02-23,C139E,LA PALMA AEROPUERTO,STA. CRUZ DE TENERIFE,33,"18,5","0,0","15,3",06:21,"21,7",10:19,99,"2,5","6,1",Varias,"4,2","1020,8",Varias,"1017,8",04,71,78,02:14,54,10:20,La Palma
2021-02-24,C139E,LA PALMA AEROPUERTO,STA. CRUZ DE TENERIFE,33,"19,4","3,9","16,9",05:16,"22,0",13:19,99,"6,7","14,4",Varias,"9,0","1022,3",Varias,"1018,1",05,67,87,23:57,53,10:01,La Palma
2021-02-25,C139E,LA PALMA AEROPUERTO,STA. CRUZ DE TENERIFE,33,"17,7","0,3","16,1",Varias,"19,3",15:19,99,"8,9","13,9",Varias,"1,7","1024,8",Varias,"1021,2",03,73,97,Varias,58,23:58,La Palma
2021-02-26,C139E,LA PALMA AEROPUERTO,STA. CRUZ DE TENERIFE,33,"18,0","0,0","15,9",Varias,"20,0",13:29,01,"7,5","13,3",09:43,"4,5","1024,6",00,"1020,9",16,57,72,21:31,46,11:28,La Palma
2021-02-27,C139E,LA PALMA AEROPUERTO,STA. CRUZ DE TENERIFE,33,"17,0","0,0","14,6",06:32,"19,4",11:10,99,"8,3","18,1",Varias,"2,9","1021,4",00,"1013,9",18,61,74,00:56,47,20:13,La Palma
2021-02-28,C139E,LA PALMA AEROPUERTO,STA. CRUZ DE TENERIFE,33,"17,0","0,0","14,5",Varias,"19,6",12:18,99,"10,8","16,1",Varias,"8,7","1014,7",00,"1010,5",16,72,85,07:16,52,02:13,La Palma
2021-03-01,C139E,LA PALMA AEROPUERTO,STA. CRUZ DE TENERIFE,33,"18,0","0,1","15,6",Varias,"20,5",13:02,03,"3,9","10,3",07:44,"4,1","1016,4",Varias,"1011,7",04,63,73,01:41,59,12:35,La Palma
2021-03-02,C139E,LA PALMA AEROPUERTO,STA. CRUZ DE TENERIFE,33,"18,2","0,0","15,6",06:30,"20,8",13:37,03,"3,3","8,9",21:05,"6,1","1018,4",Varias,"1015,4",05,69,78,21:37,56,04:27,La Palma
2021-03-03,C139E,LA PALMA AEROPUERTO,STA. CRUZ DE TENERIFE,33,"19,2","0,0","17,0",07:40,"21,3",13:25,02,"3,9","8,3",21:07,"5,8","1019,0",Varias,"1016,1",05,65,75,01:25,52,10:15,La Palma
2021-03-04,C139E,LA PALMA AEROPUERTO,STA. CRUZ DE TENERIFE,33,"18,0","0,0","15,3",05:59,"20,7",13:50,03,"5,8","16,4",15:57,"9,9","1018,0",Varias,"1015,0",18,67,78,18:31,58,10:10,La Palma
2021-03-05,C139E,LA PALMA AEROPUERTO,STA. CRUZ DE TENERIFE,33,"19,3","0,0","15,6",04:12,"23,0",12:38,99,"6,9","21,7",Varias,"6,2","1016,4",00,"1013,0",20,68,83,20:43,56,18:29,La Palma
2021-03-06,C139E,LA PALMA AEROPUERTO,STA. CRUZ DE TENERIFE,33,"18,2","0,0","15,8",06:56,"20,6",14:39,34,"12,2","18,9",06:48,"8,0","1020,0",Varias,"1014,1",04,69,76,01:01,56,05:27,La Palma
2021-03-07,C139E,LA PALMA AEROPUERTO,STA. CRUZ DE TENERIFE,33,"18,3","0,0","16,4",07:38,"20,2",13:28,99,"11,9","18,9",Varias,"9,9","1020,6",Varias,"1016,6",17,72,83,Varias,57,09:02,La Palma
2021-03-08,C139E,LA PALMA AEROPUERTO,STA. CRUZ DE TENERIFE,33,"18,5","0,3","15,6",06:42,"21,4",11:00,03,"9,7","20,6",12:42,"8,7","1018,0",00,"1014,0",16,75,88,21:33,56,10:56,La Palma
2021-03-09,C139E,LA PALMA AEROPUERTO,STA. CRUZ DE TENERIFE,33,"18,6","0,1","16,0",03:04,"21,3",13:42,99,"10,8","15,3",Varias,"7,0","1019,0",Varias,"1015,6",06,66,86,Varias,44,13:42,La Palma
